Didok number;parkrail_number;parkrail_price_day;parkrail_price_month;parkrail_price_year;parkrail_binding_time1;parkrail_binding_time2;parkrail_binding_time3;parkrail_comment;railtaxitext;railtaxiinfo;rental_bike_designation;rental_bike_number;rental_bike_comment;bike_parking_status_d;bike_parking_comment_d;bike_parking_lockable;bike_parking_lockable_text;carsharing location_designation;parkrail_app;parkrail_Webshop;parkrail_local;parkrail_Automat;OPUIC;Stop name;Station abbreviation;lod;Geopos;transport company;Weather;Postal code
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Elektrovelo;12.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kindervelo;6.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Comfortbike;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kinderanhänger;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Elektrovelo;12.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kindertrailer;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kindervelo;6.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Countrybike;45.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
207;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind. <br> 2 E-Ladestationen vorhanden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Countrybike;45.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;1;8500207;Solothurn;SO;http://lod.opentransportdata.swiss/didok/8500207;47.20419250287757, 7.542689210978397;11;https://meteo.sbb.ch/?didok=8500207;4500
208;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;0;1;8500208;Luterbach-Attisholz;LUT;http://lod.opentransportdata.swiss/didok/8500208;47.21714919274062, 7.583523459570203;11;https://meteo.sbb.ch/?didok=8500208;4542
209;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;0;0;8500209;Deitingen;DN;http://lod.opentransportdata.swiss/didok/8500209;47.21822579770595, 7.618913024824971;11;https://meteo.sbb.ch/?didok=8500209;4543
210;32.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8500210;Wangen an der Aare;WAA;http://lod.opentransportdata.swiss/didok/8500210;47.23195652523852, 7.656234488596418;11;https://meteo.sbb.ch/?didok=8500210;3380
211;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8500211;Niederbipp;NB;http://lod.opentransportdata.swiss/didok/8500211;47.2704017343348, 7.694818067323205;11;https://meteo.sbb.ch/?didok=8500211;4704
212;147.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Oensingen Bahnhof;1;1;1;1;8500212;Oensingen;OEN;http://lod.opentransportdata.swiss/didok/8500212;47.285035105575524, 7.709870322003083;11;https://meteo.sbb.ch/?didok=8500212;4702
213;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking<br>
Aufgrund einer Baustelle sind 17 Parkplätze ab Mitte Juli - Ende September nicht zugänglich.";;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;0;1;8500213;Oberbuchsiten;OB;http://lod.opentransportdata.swiss/didok/8500213;47.305247229439644, 7.771723764143215;11;https://meteo.sbb.ch/?didok=8500213;4625
214;31.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8500214;Egerkingen;EG;http://lod.opentransportdata.swiss/didok/8500214;47.31486483591499, 7.798966473462578;11;https://meteo.sbb.ch/?didok=8500214;4622
215;31.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;1;1;0;1;8500215;Hägendorf;HAE;http://lod.opentransportdata.swiss/didok/8500215;47.33026780297659, 7.843816396453369;11;https://meteo.sbb.ch/?didok=8500215;4614
216;30.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8500216;Wangen bei Olten;WBOL;http://lod.opentransportdata.swiss/didok/8500216;47.3414006731015, 7.868360520003616;11;https://meteo.sbb.ch/?didok=8500216;4612
217;28.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Olten Hammer Bahnhof;1;1;1;1;8500217;Olten Hammer;OLH;http://lod.opentransportdata.swiss/didok/8500217;47.34855515899256, 7.897723971976288;11;https://meteo.sbb.ch/?didok=8500217;4600
218;99.0;12.0;;1000.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Abonnente: Magnetkarten für die Schranke ist im Bahnreisezentrum Olten zu beziehen. <br> Weitere Parkplätze: Parking Neuhard;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ende Rampe Perron 1, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Olten, Aarburg, Dulliken, Obergösgen, Rickenbach, Starrkirch-Wil, Trimbach, Wangen, Winznau
Partner: Taxi A. Bur AG, Olten";;;;Immer genügend Veloabstellplätze verfügbar;;0;Velostation https://www.velostation.ch/de/velostationen/olten-2/  Mietveloausgabe nicht mehr vorhanden. Nur noch Rücknahme am POS möglich.;Olten Bahnhof;0;0;1;0;8500218;Olten;OL;http://lod.opentransportdata.swiss/didok/8500218;47.35193475927173, 7.907699647912902;11;https://meteo.sbb.ch/?didok=8500218;4600
220;;;;;;;;Keine Parkplätze vorhanden.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;0;8500220;Dotzigen;DON;http://lod.opentransportdata.swiss/didok/8500220;47.11867176921772, 7.3377542854417745;11;https://meteo.sbb.ch/?didok=8500220;3293
221;49.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;0;8500221;Büren an der Aare;BUER;http://lod.opentransportdata.swiss/didok/8500221;47.1381571123965, 7.371242830505614;11;https://meteo.sbb.ch/?didok=8500221;3294
300;15.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Kaiseraugst Bahnhof;1;1;0;1;8500300;Kaiseraugst;KAU;http://lod.opentransportdata.swiss/didok/8500300;47.538495726663534, 7.724135542431693;11;https://meteo.sbb.ch/?didok=8500300;4303
301;47.0;7.0;70.0;700.0;07.00 - 19.00;07.00 - 19.00;07.00 - 19.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Rheinfelden Bahnhof;1;1;0;1;8500301;Rheinfelden;RF;http://lod.opentransportdata.swiss/didok/8500301;47.55121403249838, 7.7921689011611495;11;https://meteo.sbb.ch/?didok=8500301;4310
302;46.0;4.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Möhlin Bahnhof;1;1;1;1;8500302;Möhlin;MOE;http://lod.opentransportdata.swiss/didok/8500302;47.56185846600758, 7.8338626581120545;11;https://meteo.sbb.ch/?didok=8500302;4313
303;38.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8500303;Mumpf;MPF;http://lod.opentransportdata.swiss/didok/8500303;47.54762608945325, 7.909624389373158;11;https://meteo.sbb.ch/?didok=8500303;4322
304;15.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8500304;Eiken;EI;http://lod.opentransportdata.swiss/didok/8500304;47.533044273696234, 7.989797553151228;11;https://meteo.sbb.ch/?didok=8500304;5074
305;139.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"Mit einer Monats- oder Jahresparkkarte P+R Frick kann wie folgt parkiert werden:<br> 
- Parkhaus Bahnhof (Tageskarte CHF 8.00, an der Parkkasse zu bezahlen)<br>
- SBB P+R-Anlage (Stunden- und Tageskarte auch in der P+Rail-App buchbar: ;Frick";"<br>
- Parkplatz Blaie (Blaienweg, gegenüber Tierarztpraxis, ca 5 Minuten Fussweg / Stunden- und Tageskarten auch in der P+Rail-App buchbar: ;Frick (P+Rail Blaieweg)";<br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;;;1;;;1;0;8500305;Frick;FCK;http://lod.opentransportdata.swiss/didok/8500305;47.50734852393631, 8.013092462834772;11;https://meteo.sbb.ch/?didok=8500305;5070
309;80.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Brugg Bahnhof / Campus;1;1;1;1;8500309;Brugg AG;BG;http://lod.opentransportdata.swiss/didok/8500309;47.48085983498143, 8.208844553488953;11;https://meteo.sbb.ch/?didok=8500309;5200
309;80.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die Parkuhr geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Brugg Bahnhof;1;1;1;1;8500309;Brugg AG;BG;http://lod.opentransportdata.swiss/didok/8500309;47.48085983498143, 8.208844553488953;11;https://meteo.sbb.ch/?didok=8500309;5200
310;8.0;0.0;0.0;0.0;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;0;0;8500310;Villnachern;VILL;http://lod.opentransportdata.swiss/didok/8500310;47.474321204769, 8.157629766308338;11;https://meteo.sbb.ch/?didok=8500310;5213
313;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;;8500313;Rheinfelden Augarten;RFAU;http://lod.opentransportdata.swiss/didok/8500313;47.545878234427136, 7.768031874304914;11;https://meteo.sbb.ch/?didok=8500313;4310
320;244.0;10.0;90.0;900.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;4 E-Ladestation von Alfen vorhanden. <br> Gehen Sie auf Nummer sicher und reservieren Sie Ihren Parkplatz am Bahnhof unter P+Rail: https://parkandrail.ch;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8500320;Stein-Säckingen;STS;http://lod.opentransportdata.swiss/didok/8500320;47.541608260038224, 7.948842873337899;11;https://meteo.sbb.ch/?didok=8500320;4332
321;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8500321;Sisseln;SLN;http://lod.opentransportdata.swiss/didok/8500321;47.545636607410685, 7.993095037017199;11;https://meteo.sbb.ch/?didok=8500321;5074
322;38.0;7.0;70.0;700.0;;;;Diese Parkkasse geht in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;0;1;8500322;Laufenburg;LFG;http://lod.opentransportdata.swiss/didok/8500322;47.55976842294444, 8.061296132912561;11;https://meteo.sbb.ch/?didok=8500322;5080
329;113.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Aufgrund von Bahnersatz werden 16 Parkplätze (Nr 6, 35, 36, 102-114) vom 01.04.23 bis 28.10.23 gesperrt.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8500329;Koblenz;KB;http://lod.opentransportdata.swiss/didok/8500329;47.60033829869417, 8.22704969737929;11;https://meteo.sbb.ch/?didok=8500329;5322
1000;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8501000;Zimeysa;ZIM;http://lod.opentransportdata.swiss/didok/8501000;46.22123959466549, 6.065985348566103;11;https://meteo.sbb.ch/?didok=8501000;1217
1001;84.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Im Rahmen von Bahnarbeiten und einem Busersatzverkehr vom 17.06. - 23.07.2023 werden 6 Parkplätze blockiert, damit der Bus wenden kann. <br> Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8501001;La Plaine;LP;http://lod.opentransportdata.swiss/didok/8501001;46.178665387113725, 5.9999927797413735;11;https://meteo.sbb.ch/?didok=8501001;1283
1002;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;;8501002;Russin;RUS;http://lod.opentransportdata.swiss/didok/8501002;46.18839513072919, 6.018035956624228;11;https://meteo.sbb.ch/?didok=8501002;1281
1003;92.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Satigny Gare;1;1;0;1;8501003;Satigny;SY;http://lod.opentransportdata.swiss/didok/8501003;46.21422722553378, 6.037665211701825;11;https://meteo.sbb.ch/?didok=8501003;1242
1006;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8501006;Meyrin;VM;http://lod.opentransportdata.swiss/didok/8501006;46.22233545183758, 6.076900799007905;11;https://meteo.sbb.ch/?didok=8501006;1217
1007;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8501007;Vernier;COI;http://lod.opentransportdata.swiss/didok/8501007;46.22071869750248, 6.093891707487848;11;https://meteo.sbb.ch/?didok=8501007;1214
1008;;;;;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"Parkhaus Cornavin im Untergeschoss des Bahnhofs, privat verwaltet und betrieben durch die Fondation des Parkings <br>.
Bedingungen und Tarife: https://www.geneve-parking.ch/fr/parkings/place-de-cornavin";;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;http://www.velostation.ch/fr/velostations/geneve;Genève Les Grottes / Rue Fendt;0;0;1;1;8501008;Genève;GE;http://lod.opentransportdata.swiss/didok/8501008;46.21021289875746, 6.142451595144952;11;https://meteo.sbb.ch/?didok=8501008;1201
1008;;;;;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"Parkhaus Cornavin im Untergeschoss des Bahnhofs, privat verwaltet und betrieben durch die Fondation des Parkings <br>.
Bedingungen und Tarife: https://www.geneve-parking.ch/fr/parkings/place-de-cornavin";;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;http://www.velostation.ch/fr/velostations/geneve;Genève Gare Cornavin;0;0;1;1;8501008;Genève;GE;http://lod.opentransportdata.swiss/didok/8501008;46.21021289875746, 6.142451595144952;11;https://meteo.sbb.ch/?didok=8501008;1201
1011;8.0;0.0;0.0;0.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;1;8501011;Les Tuileries;TUI;http://lod.opentransportdata.swiss/didok/8501011;46.24994634594036, 6.147337458926192;11;https://meteo.sbb.ch/?didok=8501011;1293
1012;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8501012;Creux-de-Genthod;CRGD;http://lod.opentransportdata.swiss/didok/8501012;46.2637677584213, 6.161312310715752;11;https://meteo.sbb.ch/?didok=8501012;1294
1013;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;;8501013;Pont-Céard;PTC;http://lod.opentransportdata.swiss/didok/8501013;46.286817385941475, 6.162779285034656;11;https://meteo.sbb.ch/?didok=8501013;1290
1014;22.0;0.0;0.0;0.0;;;;"5 SBB-Gratisparkplätze nördlich der Gleise <br>
15 PP mit Vignette der Gemeinde südlich der Gleise (Gemeindeparkplatz).";;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;0;8501014;Mies;MIES;http://lod.opentransportdata.swiss/didok/8501014;46.29848883327671, 6.167654650769352;11;https://meteo.sbb.ch/?didok=8501014;1295
1015;16.0;5.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Diese Parkkasse ist in Pension. Ihre Nachfolgerin, die P+R App, kann aber noch viel mehr. Jetzt herunterladen unter: www.sbb.ch/parking;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;0;1;8501015;Tannay;TAN;http://lod.opentransportdata.swiss/didok/8501015;46.3076451448833, 6.181120364557776;11;https://meteo.sbb.ch/?didok=8501015;1295
